eval_frame,eval_time_s,ref_frame_30hz,raw_frame,person1_left_contact,person1_left_min_dist_m,person1_left_tip_min_dist_m,person1_left_n_vertices_lt_thresh,person1_right_contact,person1_right_min_dist_m,person1_right_tip_min_dist_m,person1_right_n_vertices_lt_thresh,person2_left_contact,person2_left_min_dist_m,person2_left_tip_min_dist_m,person2_left_n_vertices_lt_thresh,person2_right_contact,person2_right_min_dist_m,person2_right_tip_min_dist_m,person2_right_n_vertices_lt_thresh
0,0.0,0,84,0,0.7322921752929688,0.7573104500770569,0,0,0.6878843307495117,0.6895560622215271,0,0,0.393857479095459,0.395635187625885,0,0,0.5142941474914551,0.5148378014564514,0
1,0.02,1,85,0,0.7342926859855652,0.7584562301635742,0,0,0.6959089040756226,0.6975807547569275,0,0,0.39391565322875977,0.39568445086479187,0,0,0.5131834745407104,0.5136731266975403,0
2,0.04,1,85,0,0.7342926859855652,0.7584562301635742,0,0,0.6959089040756226,0.6975807547569275,0,0,0.39391565322875977,0.39568445086479187,0,0,0.5131834745407104,0.5136731266975403,0
3,0.06,2,86,0,0.7230212092399597,0.7456590533256531,0,0,0.6924872994422913,0.694007158279419,0,0,0.39315080642700195,0.39490386843681335,0,0,0.5144349336624146,0.5144349336624146,0
4,0.08,2,86,0,0.7230212092399597,0.7456590533256531,0,0,0.6924872994422913,0.694007158279419,0,0,0.39315080642700195,0.39490386843681335,0,0,0.5144349336624146,0.5144349336624146,0
5,0.1,3,87,0,0.6941106915473938,0.7146579027175903,0,0,0.6685295104980469,0.6700326800346375,0,0,0.392282634973526,0.3939698040485382,0,0,0.5146836042404175,0.5146836042404175,0
6,0.12,4,88,0,0.6561882495880127,0.6765360832214355,0,0,0.6373294591903687,0.6387433409690857,0,0,0.3904535174369812,0.3921029567718506,0,0,0.5196753144264221,0.5196753144264221,0
7,0.14,4,88,0,0.6561882495880127,0.6765360832214355,0,0,0.6373294591903687,0.6387433409690857,0,0,0.3904535174369812,0.3921029567718506,0,0,0.5196753144264221,0.5196753144264221,0
8,0.16,5,89,0,0.5879278779029846,0.6094309687614441,0,0,0.5725138783454895,0.5736814737319946,0,0,0.38680553436279297,0.3884740471839905,0,0,0.5224981307983398,0.5224981307983398,0
9,0.18,5,89,0,0.5879278779029846,0.6094309687614441,0,0,0.5725138783454895,0.5736814737319946,0,0,0.38680553436279297,0.3884740471839905,0,0,0.5224981307983398,0.5224981307983398,0
10,0.2,6,90,0,0.5721046328544617,0.5920169949531555,0,0,0.5518468618392944,0.5527737736701965,0,0,0.3833500146865845,0.38505083322525024,0,0,0.5258574485778809,0.5258574485778809,0
11,0.22,7,91,0,0.5602129101753235,0.5773112177848816,0,0,0.5263924598693848,0.5269198417663574,0,0,0.37798842787742615,0.37976258993148804,0,0,0.5250542163848877,0.5250542163848877,0
12,0.24,7,91,0,0.5602129101753235,0.5773112177848816,0,0,0.5263924598693848,0.5269198417663574,0,0,0.37798842787742615,0.37976258993148804,0,0,0.5250542163848877,0.5250542163848877,0
13,0.26,8,92,0,0.5446122288703918,0.5575657486915588,0,0,0.5021700263023376,0.5021700263023376,0,0,0.36416369676589966,0.366064190864563,0,0,0.5134487152099609,0.5134487152099609,0
14,0.28,8,92,0,0.5446122288703918,0.5575657486915588,0,0,0.5021700263023376,0.5021700263023376,0,0,0.36416369676589966,0.366064190864563,0,0,0.5134487152099609,0.5134487152099609,0
15,0.3,9,93,0,0.5168696641921997,0.5263952612876892,0,0,0.4724729657173157,0.4724729657173157,0,0,0.34467676281929016,0.34663423895835876,0,0,0.4910532534122467,0.4910532534122467,0
16,0.32,10,94,0,0.46201273798942566,0.46874532103538513,0,0,0.41708114743232727,0.41708114743232727,0,0,0.31357958912849426,0.315557062625885,0,0,0.4466460645198822,0.4466460645198822,0
17,0.34,10,94,0,0.46201273798942566,0.46874532103538513,0,0,0.41708114743232727,0.41708114743232727,0,0,0.31357958912849426,0.315557062625885,0,0,0.4466460645198822,0.4466460645198822,0
18,0.36,11,95,0,0.38514119386672974,0.3897063136100769,0,0,0.3379289507865906,0.3379289507865906,0,0,0.27198049426078796,0.27421504259109497,0,0,0.3827584981918335,0.3827584981918335,0
19,0.38,11,95,0,0.38514119386672974,0.3897063136100769,0,0,0.3379289507865906,0.3379289507865906,0,0,0.27198049426078796,0.27421504259109497,0,0,0.3827584981918335,0.3827584981918335,0
20,0.4,12,96,0,0.3100016415119171,0.31338006258010864,0,0,0.26915737986564636,0.26919060945510864,0,0,0.2328065037727356,0.23591986298561096,0,0,0.31811389327049255,0.31811389327049255,0
21,0.42,13,97,0,0.2312505543231964,0.23420485854148865,0,0,0.1972966194152832,0.19850970804691315,0,0,0.18316014111042023,0.18719683587551117,0,0,0.24462197721004486,0.24462197721004486,0
22,0.44,13,97,0,0.2312505543231964,0.23420485854148865,0,0,0.1972966194152832,0.19850970804691315,0,0,0.18316014111042023,0.18719683587551117,0,0,0.24462197721004486,0.24462197721004486,0
23,0.46,14,98,0,0.1682172566652298,0.17097747325897217,0,0,0.1431739628314972,0.14615629613399506,0,0,0.12592992186546326,0.1276473104953766,0,0,0.18060024082660675,0.18077747523784637,0
24,0.48,14,98,0,0.1682172566652298,0.17097747325897217,0,0,0.1431739628314972,0.14615629613399506,0,0,0.12592992186546326,0.1276473104953766,0,0,0.18060024082660675,0.18077747523784637,0
25,0.5,15,99,0,0.09327492117881775,0.09576135128736496,0,0,0.07579724490642548,0.09013509750366211,0,0,0.06904696673154831,0.07288874685764313,0,0,0.11669383198022842,0.11669383198022842,0
26,0.52,16,100,1,0.02664627507328987,0.028319932520389557,8,1,0.01039805542677641,0.025295034050941467,114,1,0.025242041796445847,0.025242041796445847,8,0,0.06611467152833939,0.06611467152833939,0
27,0.54,16,100,1,0.02664627507328987,0.028319932520389557,8,1,0.01039805542677641,0.025295034050941467,114,1,0.025242041796445847,0.025242041796445847,8,0,0.06611467152833939,0.06611467152833939,0
28,0.56,17,101,1,0.0018292588647454977,0.007846351712942123,173,1,0.0008596305269747972,0.0014886143617331982,404,1,0.0014513864880427718,0.00893376860767603,75,1,0.020215794444084167,0.020215794444084167,20
29,0.58,17,101,1,0.0018292588647454977,0.007846351712942123,173,1,0.0008596305269747972,0.0014886143617331982,404,1,0.0014513864880427718,0.00893376860767603,75,1,0.020215794444084167,0.020215794444084167,20
30,0.6,18,102,1,0.002159407362341881,0.002805132884532213,203,1,0.0009318399825133383,0.005302031058818102,549,1,0.001283296849578619,0.020638927817344666,178,1,0.001005294849164784,0.001005294849164784,79
31,0.62,19,103,0,0.03558127582073212,0.04240754246711731,0,1,0.0008312424179166555,0.007631691172719002,503,1,0.0014454835327342153,0.008244640193879604,371,1,0.0016607563011348248,0.004669777117669582,95
32,0.64,19,103,0,0.03558127582073212,0.04240754246711731,0,1,0.0008312424179166555,0.007631691172719002,503,1,0.0014454835327342153,0.008244640193879604,371,1,0.0016607563011348248,0.004669777117669582,95
33,0.66,20,104,0,0.05510902777314186,0.06940103322267532,0,1,0.0008793320157565176,0.0034974017180502415,507,1,0.0020782295614480972,0.008207977749407291,314,1,0.0007948308484628797,0.0033608288504183292,106
34,0.68,20,104,0,0.05510902777314186,0.06940103322267532,0,1,0.0008793320157565176,0.0034974017180502415,507,1,0.0020782295614480972,0.008207977749407291,314,1,0.0007948308484628797,0.0033608288504183292,106
35,0.7,21,105,0,0.04500924050807953,0.06300905346870422,0,1,0.0003646255936473608,0.0003646255936473608,536,1,0.001983308233320713,0.007912304252386093,307,1,0.0014622596791014075,0.011389188468456268,131
36,0.72,22,106,1,0.027696464210748672,0.04569699615240097,6,1,0.0008013065671548247,0.0017952745547518134,578,1,0.0008032566984184086,0.0024867390748113394,359,1,0.0022520539350807667,0.006760810036212206,144
37,0.74,22,106,1,0.027696464210748672,0.04569699615240097,6,1,0.0008013065671548247,0.0017952745547518134,578,1,0.0008032566984184086,0.0024867390748113394,359,1,0.0022520539350807667,0.006760810036212206,144
38,0.76,23,107,1,0.009921124204993248,0.021377740427851677,81,1,0.0012173618888482451,0.0028577945195138454,569,1,0.0007026970852166414,0.004065506625920534,442,1,0.0007293462404049933,0.012392546981573105,91
39,0.78,23,107,1,0.009921124204993248,0.021377740427851677,81,1,0.0012173618888482451,0.0028577945195138454,569,1,0.0007026970852166414,0.004065506625920534,442,1,0.0007293462404049933,0.012392546981573105,91
40,0.8,24,108,1,0.0039178295992314816,0.01074703224003315,84,1,0.0016491306014358997,0.0018675141036510468,554,1,0.0016853957204148173,0.0026571929920464754,470,1,0.011877337470650673,0.030572472140192986,49
41,0.82,25,109,1,0.002118520438671112,0.002118520438671112,120,1,0.0008232352556660771,0.004432399291545153,550,1,0.002477663569152355,0.00656048022210598,276,1,0.02612997777760029,0.04237547516822815,6
42,0.84,25,109,1,0.002118520438671112,0.002118520438671112,120,1,0.0008232352556660771,0.004432399291545153,550,1,0.002477663569152355,0.00656048022210598,276,1,0.02612997777760029,0.04237547516822815,6
43,0.86,26,110,1,0.00589880533516407,0.006265406031161547,166,1,0.0010933189187198877,0.0014160280115902424,563,1,0.0015557743608951569,0.004995182156562805,318,0,0.031381621956825256,0.04706541821360588,0
44,0.88,26,110,1,0.00589880533516407,0.006265406031161547,166,1,0.0010933189187198877,0.0014160280115902424,563,1,0.0015557743608951569,0.004995182156562805,318,0,0.031381621956825256,0.04706541821360588,0
45,0.9,27,111,1,0.0027216982562094927,0.0033264528028666973,123,1,0.0011109233601018786,0.004796003922820091,562,1,0.0018910744693130255,0.003687318880110979,301,0,0.032362014055252075,0.04826882481575012,0
46,0.92,28,112,1,0.001675907988101244,0.010410049930214882,87,1,0.0006678136414848268,0.005538268946111202,569,1,0.0010028266115114093,0.0064461627043783665,304,1,0.023936986923217773,0.04385066777467728,13
47,0.94,28,112,1,0.001675907988101244,0.010410049930214882,87,1,0.0006678136414848268,0.005538268946111202,569,1,0.0010028266115114093,0.0064461627043783665,304,1,0.023936986923217773,0.04385066777467728,13
48,0.96,29,113,1,0.008182255551218987,0.02124614641070366,81,1,0.0003000152646563947,0.0027005269657820463,578,1,0.0010435424046590924,0.002227065386250615,191,1,0.01027843076735735,0.02896764874458313,58
49,0.98,29,113,1,0.008182255551218987,0.02124614641070366,81,1,0.0003000152646563947,0.0027005269657820463,578,1,0.0010435424046590924,0.002227065386250615,191,1,0.01027843076735735,0.02896764874458313,58
50,1.0,30,114,1,0.006508915219455957,0.029118459671735764,84,1,0.0010378905571997166,0.006300690118223429,508,1,0.0020917090587317944,0.004132644739001989,167,1,0.002228106837719679,0.003954615443944931,86
51,1.02,31,115,1,0.007644634693861008,0.02382213994860649,85,1,0.0008229179074987769,0.00515908794477582,462,1,0.0019926317036151886,0.007857313379645348,194,1,0.0010345712071284652,0.008184670470654964,99
52,1.04,31,115,1,0.007644634693861008,0.02382213994860649,85,1,0.0008229179074987769,0.00515908794477582,462,1,0.0019926317036151886,0.007857313379645348,194,1,0.0010345712071284652,0.008184670470654964,99
53,1.06,32,116,1,0.00704488530755043,0.02667135000228882,81,1,0.0008092070347629488,0.003982562571763992,423,1,0.0016174743650481105,0.004471146501600742,240,1,0.0009866177570074797,0.005398006644099951,145
54,1.08,32,116,1,0.00704488530755043,0.02667135000228882,81,1,0.0008092070347629488,0.003982562571763992,423,1,0.0016174743650481105,0.004471146501600742,240,1,0.0009866177570074797,0.005398006644099951,145
55,1.1,33,117,1,0.012741814367473125,0.03176575526595116,44,1,0.0012934397673234344,0.005211007781326771,377,1,0.0016640005633234978,0.0016917259199544787,269,1,0.0021946500055491924,0.0032777925953269005,162
56,1.12,34,118,1,0.008023879490792751,0.03710208833217621,57,1,0.000461208081105724,0.0033282297663390636,389,1,0.0015864745946601033,0.007668899372220039,147,1,0.00039887340972200036,0.005763459950685501,186
57,1.14,34,118,1,0.008023879490792751,0.03710208833217621,57,1,0.000461208081105724,0.0033282297663390636,389,1,0.0015864745946601033,0.007668899372220039,147,1,0.00039887340972200036,0.005763459950685501,186
58,1.16,35,119,1,0.00555172236636281,0.03788066282868385,63,1,0.0008990824571810663,0.003987760283052921,381,1,0.000696956820320338,0.014595127664506435,81,1,0.000902765488717705,0.00449250778183341,269
59,1.18,35,119,1,0.00555172236636281,0.03788066282868385,63,1,0.0008990824571810663,0.003987760283052921,381,1,0.000696956820320338,0.014595127664506435,81,1,0.000902765488717705,0.00449250778183341,269
60,1.2,36,120,0,0.031100165098905563,0.0440894290804863,0,1,0.003795602126047015,0.005936788395047188,154,1,0.005927239079028368,0.005927239079028368,206,1,0.01870572566986084,0.022245049476623535,58
61,1.22,37,121,0,0.0787622481584549,0.08696009963750839,0,0,0.0439712293446064,0.047775957733392715,0,1,0.0006842176662757993,0.013650751672685146,400,0,0.06194677576422691,0.06299147009849548,0
62,1.24,37,121,0,0.0787622481584549,0.08696009963750839,0,0,0.0439712293446064,0.047775957733392715,0,1,0.0006842176662757993,0.013650751672685146,400,0,0.06194677576422691,0.06299147009849548,0
63,1.26,38,122,1,0.004497614689171314,0.03787030652165413,70,1,0.00047554259072057903,0.004771824926137924,427,1,0.005004551261663437,0.005004551261663437,72,1,0.0011215945705771446,0.008962220512330532,401
64,1.28,38,122,1,0.004497614689171314,0.03787030652165413,70,1,0.00047554259072057903,0.004771824926137924,427,1,0.005004551261663437,0.005004551261663437,72,1,0.0011215945705771446,0.008962220512330532,401
65,1.3,39,123,1,0.006856153253465891,0.040610648691654205,62,1,0.0007176583749242127,0.004860634915530682,444,1,0.006843527313321829,0.007233017589896917,79,1,0.0013808812946081161,0.0072294482961297035,440
66,1.32,40,124,1,0.0076819611713290215,0.04126061871647835,59,1,0.0008240144234150648,0.0031652755569666624,466,1,0.00570948189124465,0.006496646907180548,78,1,0.0011749051045626402,0.006560336332768202,432
67,1.34,40,124,1,0.0076819611713290215,0.04126061871647835,59,1,0.0008240144234150648,0.0031652755569666624,466,1,0.00570948189124465,0.006496646907180548,78,1,0.0011749051045626402,0.006560336332768202,432
68,1.36,41,125,1,0.004461793228983879,0.036628611385822296,75,1,0.000927567423786968,0.0038331341929733753,520,1,0.0019443529890850186,0.004212287720292807,68,1,0.0011140255955979228,0.006777635775506496,423
69,1.38,41,125,1,0.004461793228983879,0.036628611385822296,75,1,0.000927567423786968,0.0038331341929733753,520,1,0.0019443529890850186,0.004212287720292807,68,1,0.0011140255955979228,0.006777635775506496,423
70,1.4,42,126,1,0.015841472893953323,0.04279552400112152,27,1,0.0004241214192006737,0.007388602010905743,426,1,0.0008036044891923666,0.004656360950320959,159,1,0.0008445269777439535,0.0020787722896784544,355
71,1.42,43,127,0,0.05746808275580406,0.08329451084136963,0,0,0.04819795861840248,0.05100908875465393,0,1,0.0009108154918067157,0.005354059860110283,454,1,0.0013038762845098972,0.0017667398788034916,251
72,1.44,43,127,0,0.05746808275580406,0.08329451084136963,0,0,0.04819795861840248,0.05100908875465393,0,1,0.0009108154918067157,0.005354059860110283,454,1,0.0013038762845098972,0.0017667398788034916,251
73,1.46,44,128,1,0.00406612316146493,0.029820965602993965,100,1,0.0007685096352361143,0.005908127874135971,461,1,0.002422077115625143,0.002422077115625143,66,1,0.0010410223621875048,0.007668462116271257,368
74,1.48,44,128,1,0.00406612316146493,0.029820965602993965,100,1,0.0007685096352361143,0.005908127874135971,461,1,0.002422077115625143,0.002422077115625143,66,1,0.0010410223621875048,0.007668462116271257,368
75,1.5,45,129,1,0.0016298075206577778,0.030986372381448746,104,1,0.000863322929944843,0.004811438266187906,486,1,0.003955376800149679,0.003955376800149679,47,1,0.0017122646095231175,0.00341322785243392,361
76,1.52,46,130,1,0.0027211576234549284,0.030017858371138573,100,1,0.0005718303727917373,0.002083069644868374,498,1,0.0014327806420624256,0.005664996337145567,66,1,0.001004562247544527,0.001697166240774095,358
77,1.54,46,130,1,0.0027211576234549284,0.030017858371138573,100,1,0.0005718303727917373,0.002083069644868374,498,1,0.0014327806420624256,0.005664996337145567,66,1,0.001004562247544527,0.001697166240774095,358
78,1.56,47,131,1,0.0026058913208544254,0.03247154876589775,90,1,0.0005442504188977182,0.005125002935528755,509,1,0.001454796059988439,0.007525680121034384,65,1,0.0013069178676232696,0.003341470379382372,335
79,1.58,47,131,1,0.0026058913208544254,0.03247154876589775,90,1,0.0005442504188977182,0.005125002935528755,509,1,0.001454796059988439,0.007525680121034384,65,1,0.0013069178676232696,0.003341470379382372,335
