ordinal	variant	e143_variant	e109_case_id	case_id	object_key	object_category	person_idx	split	run_status	reuse_source_exp	e147_variant	target_variant_id	hand_collision_variant_id	derived_task	target_scene	trajectory	base_scene_act	rubber_scene_act	scene_name	sphere_npz	sphere_outdir_npz	sphere_video	sphere_scene_act	omni_qpos_path	omni_scene_xml	override	object_asset	mask_path	remote_sync_key	expected_quality	rubber_npz	rubber_outdir_npz	rubber_video	spider_cem_status
1	E148_box023_person2_rubber_hull	E143_box023_person2_raw_mask_ref_fk	box023_person2	box023_person2	box023	box	1	reuse	reuse_e147	E147	E147_box023_person2_rubber_hull	ref_fk	rubber_hull	box023_person2_legobj_e026_e081	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj_e026_e081/scene.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj_e026_e081/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj_e026_e081/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	scene_act_E147_rubber_hull	workspace/core4d/results/E143/cem/full/E143_box023_person2_raw_mask_ref_fk.npz	workspace/core4d/results/E143/cem/full/E143_box023_person2_raw_mask_ref_fk_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E143/cem/full/E143_box023_person2_raw_mask_ref_fk_full.mp4	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj_e026_e081/scene_act.xml	workspace/core4d/results/E077/holosoma_box023_person2/trimmed/20231008-045-person2-Box023_with_obj_original.npz	workspace/core4d/results/E081/scene_snapshot/box023_person2_legobj/scene.xml	examples/config/override/core4d_E147_box023_person2_rubber_hull.yaml	example_datasets/processed/core4d/assets/objects/box023/box023_m.obj	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	humanoid_object/box023_person2_legobj_e026_e081	review	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_box023_person2_rubber_hull.npz	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_box023_person2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_box023_person2_rubber_hull_full.mp4
2	E148_bucket004_20231002_022_p1_rubber_hull	E143_bucket004_20231002_022_p1_raw_mask_ref_fk	bucket004_20231002_022_p1	bucket004_20231002_022_p1	bucket004	bucket	0	remote-gpu0	to_run			ref_fk	rubber_hull	dcv3_omnirt_v1_ref_fk_bucket004_20231002_022_p1	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_bucket004_20231002_022_p1/scene.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_bucket004_20231002_022_p1/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_bucket004_20231002_022_p1/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_bucket004_20231002_022_p1/scene_act_E148_rubber_hull.xml	scene_act_E148_rubber_hull	workspace/core4d/results/E143/cem/full/E143_bucket004_20231002_022_p1_raw_mask_ref_fk.npz	workspace/core4d/results/E143/cem/full/E143_bucket004_20231002_022_p1_raw_mask_ref_fk_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E143/cem/full/E143_bucket004_20231002_022_p1_raw_mask_ref_fk_full.mp4	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_bucket004_20231002_022_p1/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_bucket004_20231002_022_p1/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_bucket004_20231002_022_p1/scene.xml	examples/config/override/core4d_E148_bucket004_20231002_022_p1_rubber_hull.yaml	example_datasets/processed/core4d/assets/objects/bucket004/bucket004_m.obj	workspace/core4d/results/E143/contact_masks/bucket004_20231002_022_p1/raw_contact_mask_3cm.npz	humanoid_object/dcv3_omnirt_v1_ref_fk_bucket004_20231002_022_p1	review	workspace/core4d/results/E148/e143_24case_rubber_hand_collision/cem/full/E148_bucket004_20231002_022_p1_rubber_hull.npz	workspace/core4d/results/E148/e143_24case_rubber_hand_collision/cem/full/E148_bucket004_20231002_022_p1_rubber_hull_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E148/e143_24case_rubber_hand_collision/cem/full/E148_bucket004_20231002_022_p1_rubber_hull_full.mp4
3	E148_bucket004_20231003_1_012_p1_rubber_hull	E143_bucket004_20231003_1_012_p1_raw_mask_ref_fk	bucket004_20231003_1_012_p1	bucket004_20231003_1_012_p1	bucket004	bucket	0	reuse	reuse_e147	E147	E147_bucket004_20231003_1_012_p1_rubber_hull	ref_fk	rubber_hull	dcv3_omnirt_v1_ref_fk_bucket004_20231003_1_012_p1	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_bucket004_20231003_1_012_p1/scene.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_bucket004_20231003_1_012_p1/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_bucket004_20231003_1_012_p1/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_bucket004_20231003_1_012_p1/scene_act_E147_rubber_hull.xml	scene_act_E147_rubber_hull	workspace/core4d/results/E143/cem/full/E143_bucket004_20231003_1_012_p1_raw_mask_ref_fk.npz	workspace/core4d/results/E143/cem/full/E143_bucket004_20231003_1_012_p1_raw_mask_ref_fk_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E143/cem/full/E143_bucket004_20231003_1_012_p1_raw_mask_ref_fk_full.mp4	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_bucket004_20231003_1_012_p1/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_bucket004_20231003_1_012_p1/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_bucket004_20231003_1_012_p1/scene.xml	examples/config/override/core4d_E147_bucket004_20231003_1_012_p1_rubber_hull.yaml	example_datasets/processed/core4d/assets/objects/bucket004/bucket004_m.obj	workspace/core4d/results/E143/contact_masks/bucket004_20231003_1_012_p1/raw_contact_mask_3cm.npz	humanoid_object/dcv3_omnirt_v1_ref_fk_bucket004_20231003_1_012_p1	known_visual_fail	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_bucket004_20231003_1_012_p1_rubber_hull.npz	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_bucket004_20231003_1_012_p1_rubber_hull_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_bucket004_20231003_1_012_p1_rubber_hull_full.mp4
4	E148_box021_035_p1_rubber_hull	E143_box021_035_p1_raw_mask_ref_fk	d003_box021_20231011_035_p1	d003_box021_20231011_035_p1	box021	box	0	reuse	reuse_e147	E147	E147_d003_box021_20231011_035_p1_rubber_hull	ref_fk	rubber_hull	d003_box021_20231011_035_p1_e107_clean	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p1_e107_clean/scene.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p1_e107_clean/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p1_e107_clean/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p1_e107_clean/scene_act_E147_rubber_hull.xml	scene_act_E147_rubber_hull	workspace/core4d/results/E112/cem/full/E112_box021_035_p1_raw_mask_ref_fk.npz	workspace/core4d/results/E112/cem/full/E112_box021_035_p1_raw_mask_ref_fk_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E112/cem/full/E112_box021_035_p1_raw_mask_ref_fk_full.mp4	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p1_e107_clean/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p1_e107_clean/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p1_e107_clean/scene.xml	examples/config/override/core4d_E147_d003_box021_20231011_035_p1_rubber_hull.yaml	example_datasets/processed/core4d/assets/objects/box021/box021_m.obj	workspace/core4d/results/E143/contact_masks/box021_035_p1/raw_contact_mask_3cm.npz	humanoid_object/d003_box021_20231011_035_p1_e107_clean	review	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_d003_box021_20231011_035_p1_rubber_hull.npz	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_d003_box021_20231011_035_p1_rubber_hull_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_d003_box021_20231011_035_p1_rubber_hull_full.mp4
5	E148_box021_035_p2_rubber_hull	E143_box021_035_p2_raw_mask_ref_fk	d003_box021_20231011_035_p2	d003_box021_20231011_035_p2	box021	box	1	reuse	reuse_e147	E147	E147_d003_box021_20231011_035_p2_rubber_hull	ref_fk	rubber_hull	d003_box021_20231011_035_p2_e107_clean	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p2_e107_clean/scene.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p2_e107_clean/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p2_e107_clean/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p2_e107_clean/scene_act_E147_rubber_hull.xml	scene_act_E147_rubber_hull	workspace/core4d/results/E143/cem/full/E143_box021_035_p2_raw_mask_ref_fk.npz	workspace/core4d/results/E143/cem/full/E143_box021_035_p2_raw_mask_ref_fk_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E143/cem/full/E143_box021_035_p2_raw_mask_ref_fk_full.mp4	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p2_e107_clean/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p2_e107_clean/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p2_e107_clean/scene.xml	examples/config/override/core4d_E147_d003_box021_20231011_035_p2_rubber_hull.yaml	example_datasets/processed/core4d/assets/objects/box021/box021_m.obj	workspace/core4d/results/E143/contact_masks/box021_035_p2/raw_contact_mask_3cm.npz	humanoid_object/d003_box021_20231011_035_p2_e107_clean	review	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_d003_box021_20231011_035_p2_rubber_hull.npz	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_d003_box021_20231011_035_p2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_d003_box021_20231011_035_p2_rubber_hull_full.mp4
6	E148_box021_029_p2_rubber_hull	E143_box021_029_p2_raw_mask_ref_fk	d003_box021_20231018_029_p2	d003_box021_20231018_029_p2	box021	box	1	remote-gpu1	to_run			ref_fk	rubber_hull	d003_box021_20231018_029_p2_e107_clean	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/scene.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/scene_act_E148_rubber_hull.xml	scene_act_E148_rubber_hull	workspace/core4d/results/E143/cem/full/E143_box021_029_p2_raw_mask_ref_fk.npz	workspace/core4d/results/E143/cem/full/E143_box021_029_p2_raw_mask_ref_fk_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E143/cem/full/E143_box021_029_p2_raw_mask_ref_fk_full.mp4	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/scene.xml	examples/config/override/core4d_E148_box021_029_p2_rubber_hull.yaml	example_datasets/processed/core4d/assets/objects/box021/box021_m.obj	workspace/core4d/results/E143/contact_masks/box021_029_p2/raw_contact_mask_3cm.npz	humanoid_object/d003_box021_20231018_029_p2_e107_clean	review	workspace/core4d/results/E148/e143_24case_rubber_hand_collision/cem/full/E148_box021_029_p2_rubber_hull.npz	workspace/core4d/results/E148/e143_24case_rubber_hand_collision/cem/full/E148_box021_029_p2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E148/e143_24case_rubber_hand_collision/cem/full/E148_box021_029_p2_rubber_hull_full.mp4
7	E148_box004_082_p1_rubber_hull	E143_box004_082_p1_raw_mask_ref_fk	e091_box004_20231003_2_082_p1	e091_box004_20231003_2_082_p1	box004	box	0	reuse	reuse_e147	E147	E147_e091_box004_20231003_2_082_p1_rubber_hull	ref_fk	rubber_hull	e091_box004_20231003_2_082_p1_e096b_mask_cem	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_082_p1_e096b_mask_cem/scene.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_082_p1_e096b_mask_cem/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_082_p1_e096b_mask_cem/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_082_p1_e096b_mask_cem/scene_act_E147_rubber_hull.xml	scene_act_E147_rubber_hull	workspace/core4d/results/E112/cem/full/E112_box004_082_p1_raw_mask_ref_fk.npz	workspace/core4d/results/E112/cem/full/E112_box004_082_p1_raw_mask_ref_fk_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E112/cem/full/E112_box004_082_p1_raw_mask_ref_fk_full.mp4	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_082_p1_e096b_mask_cem/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_082_p1_e096b_mask_cem/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_082_p1_e096b_mask_cem/scene.xml	examples/config/override/core4d_E147_e091_box004_20231003_2_082_p1_rubber_hull.yaml	example_datasets/processed/core4d/assets/objects/box004/box004_m.obj	workspace/core4d/results/E143/contact_masks/box004_082_p1/raw_contact_mask_3cm.npz	humanoid_object/e091_box004_20231003_2_082_p1_e096b_mask_cem	review	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_e091_box004_20231003_2_082_p1_rubber_hull.npz	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_e091_box004_20231003_2_082_p1_rubber_hull_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_e091_box004_20231003_2_082_p1_rubber_hull_full.mp4
8	E148_box004_083_p1_rubber_hull	E143_box004_083_p1_raw_mask_ref_fk	e091_box004_20231003_2_083_p1	e091_box004_20231003_2_083_p1	box004	box	0	reuse	reuse_e147	E147	E147_e091_box004_20231003_2_083_p1_rubber_hull	ref_fk	rubber_hull	e091_box004_20231003_2_083_p1_e096b_mask_cem	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p1_e096b_mask_cem/scene.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p1_e096b_mask_cem/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p1_e096b_mask_cem/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p1_e096b_mask_cem/scene_act_E147_rubber_hull.xml	scene_act_E147_rubber_hull	workspace/core4d/results/E143/cem/full/E143_box004_083_p1_raw_mask_ref_fk.npz	workspace/core4d/results/E143/cem/full/E143_box004_083_p1_raw_mask_ref_fk_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E143/cem/full/E143_box004_083_p1_raw_mask_ref_fk_full.mp4	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p1_e096b_mask_cem/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p1_e096b_mask_cem/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p1_e096b_mask_cem/scene.xml	examples/config/override/core4d_E147_e091_box004_20231003_2_083_p1_rubber_hull.yaml	example_datasets/processed/core4d/assets/objects/box004/box004_m.obj	workspace/core4d/results/E143/contact_masks/box004_083_p1/raw_contact_mask_3cm.npz	humanoid_object/e091_box004_20231003_2_083_p1_e096b_mask_cem	review	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_e091_box004_20231003_2_083_p1_rubber_hull.npz	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_e091_box004_20231003_2_083_p1_rubber_hull_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_e091_box004_20231003_2_083_p1_rubber_hull_full.mp4
9	E148_box004_083_p2_rubber_hull	E143_box004_083_p2_raw_mask_ref_fk	e091_box004_20231003_2_083_p2	e091_box004_20231003_2_083_p2	box004	box	1	remote-gpu0	to_run			ref_fk	rubber_hull	e091_box004_20231003_2_083_p2_e092_dyn	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/scene.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/scene_act_E148_rubber_hull.xml	scene_act_E148_rubber_hull	workspace/core4d/results/E143/cem/full/E143_box004_083_p2_raw_mask_ref_fk.npz	workspace/core4d/results/E143/cem/full/E143_box004_083_p2_raw_mask_ref_fk_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E143/cem/full/E143_box004_083_p2_raw_mask_ref_fk_full.mp4	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/scene.xml	examples/config/override/core4d_E148_box004_083_p2_rubber_hull.yaml	example_datasets/processed/core4d/assets/objects/box004/box004_m.obj	workspace/core4d/results/E143/contact_masks/box004_083_p2/raw_contact_mask_3cm.npz	humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn	review	workspace/core4d/results/E148/e143_24case_rubber_hand_collision/cem/full/E148_box004_083_p2_rubber_hull.npz	workspace/core4d/results/E148/e143_24case_rubber_hand_collision/cem/full/E148_box004_083_p2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E148/e143_24case_rubber_hand_collision/cem/full/E148_box004_083_p2_rubber_hull_full.mp4
10	E148_box026_039_p1_rubber_hull	E143_box026_039_p1_raw_mask_ref_fk	e091_box026_20231018_039_p1	e091_box026_20231018_039_p1	box026	box	0	remote-gpu1	to_run			ref_fk	rubber_hull	e091_box026_20231018_039_p1_e106_clean	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box026_20231018_039_p1_e106_clean/scene.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box026_20231018_039_p1_e106_clean/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box026_20231018_039_p1_e106_clean/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box026_20231018_039_p1_e106_clean/scene_act_E148_rubber_hull.xml	scene_act_E148_rubber_hull	workspace/core4d/results/E143/cem/full/E143_box026_039_p1_raw_mask_ref_fk.npz	workspace/core4d/results/E143/cem/full/E143_box026_039_p1_raw_mask_ref_fk_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E143/cem/full/E143_box026_039_p1_raw_mask_ref_fk_full.mp4	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box026_20231018_039_p1_e106_clean/scene_act.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box026_20231018_039_p1_e106_clean/0/trajectory_kinematic.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box026_20231018_039_p1_e106_clean/scene.xml	examples/config/override/core4d_E148_box026_039_p1_rubber_hull.yaml	example_datasets/processed/core4d/assets/objects/box026/box026_m.obj	workspace/core4d/results/E143/contact_masks/box026_039_p1/raw_contact_mask_3cm.npz	humanoid_object/e091_box026_20231018_039_p1_e106_clean	review	workspace/core4d/results/E148/e143_24case_rubber_hand_collision/cem/full/E148_box026_039_p1_rubber_hull.npz	workspace/core4d/results/E148/e143_24case_rubber_hand_collision/cem/full/E148_box026_039_p1_rubber_hull_outdir_full/trajectory_mjwp_act.npz	workspace/core4d/results/E148/e143_24case_rubber_hand_collision/cem/full/E148_box026_039_p1_rubber_hull_full.mp4
